Date Time,TimeToPass,Car#,TotalDailyCars,Temp
2024-11-21 07:08:24, 53, 1 , 178, 39
2024-11-21 07:08:27, 2127, 1 , 179, 39
2024-11-21 07:08:28, 130, 1 , 180, 39
2024-11-21 07:08:29, 337, 1 , 181, 39
2024-11-21 07:08:35, 42, 1 , 182, 39
2024-11-21 07:08:41, 745, 1 , 183, 39
2024-11-21 07:08:46, 428, 1 , 184, 39
2024-11-21 07:08:50, 2932, 1 , 185, 39
2024-11-21 07:08:52, 1035, 1 , 186, 39
2024-11-21 07:08:55, 452, 1 , 187, 39
2024-11-21 07:08:56, 250, 1 , 188, 39
2024-11-21 07:09:03, 829, 1 , 189, 39
2024-11-21 07:09:06, 1472, 1 , 190, 39
2024-11-21 07:09:09, 1644, 1 , 191, 39
2024-11-21 07:09:10, 156, 1 , 192, 39
2024-11-21 07:09:17, 174, 1 , 193, 39
2024-11-21 07:09:19, 191, 1 , 194, 39
2024-11-21 07:09:36, 11, 1 , 195, 39
2024-11-21 07:09:38, 419, 1 , 196, 39
2024-11-21 07:09:41, 162, 1 , 197, 39
2024-11-21 07:09:43, 51, 1 , 198, 39
2024-11-21 07:09:44, 181, 1 , 199, 39
2024-11-21 07:09:45, 475, 1 , 200, 39
2024-11-21 07:09:46, 57, 1 , 201, 39
2024-11-21 07:09:51, 105, 1 , 202, 39
2024-11-21 07:09:54, 19, 1 , 203, 39
2024-11-21 07:09:56, 647, 1 , 204, 39
2024-11-21 07:10:01, 4264, 1 , 205, 39
2024-11-21 07:10:04, 2303, 1 , 206, 39
2024-11-21 07:10:06, 782, 1 , 207, 39
2024-11-21 07:10:09, 1961, 1 , 208, 39
2024-11-21 07:10:11, 971, 1 , 209, 39
2024-11-21 07:10:14, 2236, 1 , 210, 39
2024-11-21 07:10:16, 932, 1 , 211, 39
2024-11-21 07:10:33, 16190, 1 , 212, 39
2024-11-21 07:10:57, 22434, 1 , 213, 39
2024-11-21 07:11:09, 11250, 1 , 214, 39
2024-11-21 07:11:28, 18695, 1 , 215, 39
2024-11-21 07:11:31, 2018, 1 , 216, 39
2024-11-21 07:11:36, 3592, 1 , 217, 38
2024-11-21 07:11:38, 731, 1 , 218, 38
2024-11-21 07:11:39, 133, 1 , 219, 38
2024-11-21 07:11:40, 403, 1 , 220, 39
2024-11-21 07:11:45, 4161, 1 , 221, 39
2024-11-21 07:11:48, 1758, 1 , 222, 38
2024-11-21 07:11:51, 2035, 1 , 223, 38
2024-11-21 07:11:53, 982, 1 , 224, 39
2024-11-21 07:11:55, 1012, 1 , 225, 39
2024-11-21 07:11:56, 156, 1 , 226, 39
2024-11-21 07:11:57, 55, 1 , 227, 38
2024-11-21 07:11:58, 40, 1 , 228, 39
2024-11-21 07:12:01, 2590, 1 , 229, 39
2024-11-21 07:12:03, 389, 1 , 230, 39
2024-11-21 07:12:05, 1655, 1 , 231, 38
2024-11-21 07:12:07, 475, 1 , 232, 38
2024-11-21 07:12:08, 519, 1 , 233, 38
2024-11-21 07:12:10, 496, 1 , 234, 39
2024-11-21 07:12:14, 3549, 1 , 235, 39
2024-11-21 07:12:18, 2263, 1 , 236, 38
2024-11-21 07:12:24, 4984, 1 , 237, 38
2024-11-21 07:12:26, 1049, 1 , 238, 39
2024-11-21 07:12:31, 3532, 1 , 239, 39
2024-11-21 07:12:35, 3178, 1 , 240, 38
2024-11-21 07:12:37, 6, 1 , 241, 39
2024-11-21 07:12:38, 502, 1 , 242, 38
2024-11-21 07:12:41, 2064, 1 , 243, 39
2024-11-21 07:12:43, 918, 1 , 244, 39
2024-11-21 07:12:46, 574, 1 , 245, 39
2024-11-21 07:12:47, 472, 1 , 246, 39
2024-11-21 07:12:55, 6252, 1 , 247, 38
2024-11-21 07:12:56, 283, 1 , 248, 38
2024-11-21 07:13:13, 15284, 1 , 249, 39
2024-11-21 07:13:29, 14998, 1 , 250, 38
2024-11-21 07:13:34, 2241, 1 , 251, 38
2024-11-21 07:13:35, 545, 1 , 252, 39
2024-11-21 07:13:37, 476, 1 , 253, 38
2024-11-21 07:13:38, 325, 1 , 254, 38
2024-11-21 07:13:41, 2238, 1 , 255, 38
2024-11-21 07:13:49, 102, 1 , 256, 38
2024-11-21 07:13:51, 293, 1 , 257, 39
2024-11-21 07:13:56, 2298, 1 , 258, 38
2024-11-21 07:13:58, 378, 1 , 259, 38
2024-11-21 07:14:33, 138, 1 , 260, 39
2024-11-21 07:14:35, 68, 1 , 261, 39
2024-11-21 07:14:57, 57, 1 , 262, 39
2024-11-21 07:15:17, 407, 1 , 263, 39
2024-11-21 07:15:22, 224, 1 , 264, 39
2024-11-21 07:15:28, 23, 1 , 265, 39
2024-11-21 07:15:30, 53, 1 , 266, 39
2024-11-21 07:15:33, 807, 1 , 267, 39
2024-11-21 07:15:41, 179, 1 , 268, 39
2024-11-21 07:15:45, 265, 1 , 269, 39
2024-11-21 07:15:53, 11, 1 , 270, 39
2024-11-21 07:16:14, 495, 1 , 271, 39
2024-11-21 07:16:17, 904, 1 , 272, 39
2024-11-21 07:16:21, 146, 1 , 273, 39
2024-11-21 07:16:22, 455, 1 , 274, 39
2024-11-21 07:16:25, 186, 1 , 275, 39
2024-11-21 07:16:28, 78, 1 , 276, 39
2024-11-21 07:32:01, 44, 1 , 277, 39
2024-11-21 07:32:47, 71, 1 , 278, 39
2024-11-21 07:33:01, 32, 1 , 279, 39
2024-11-21 07:33:03, 420, 1 , 280, 39
2024-11-21 07:33:07, 822, 1 , 281, 39
2024-11-21 07:33:09, 197, 1 , 282, 39
2024-11-21 07:33:11, 263, 1 , 283, 39
2024-11-21 07:33:12, 29, 1 , 284, 39
2024-11-21 07:33:16, 2198, 1 , 285, 39
2024-11-21 07:33:18, 172, 1 , 286, 39
2024-11-21 07:33:20, 414, 1 , 287, 39
2024-11-21 07:33:22, 1146, 1 , 288, 39
2024-11-21 07:33:24, 199, 1 , 289, 39
2024-11-21 07:33:27, 23, 1 , 290, 39
2024-11-21 07:33:33, 322, 1 , 291, 39
2024-11-21 07:33:38, 492, 1 , 292, 39
2024-11-21 07:33:41, 686, 1 , 293, 39
2024-11-21 07:33:42, 189, 1 , 294, 39
2024-11-21 07:33:49, 131, 1 , 295, 39
2024-11-21 07:33:52, 1740, 1 , 296, 39
2024-11-21 07:33:57, 253, 1 , 297, 39
2024-11-21 07:33:58, 36, 1 , 298, 39
2024-11-21 07:33:59, 305, 1 , 299, 39
2024-11-21 07:34:00, 267, 1 , 300, 39
2024-11-21 07:34:02, 1022, 1 , 301, 39
2024-11-21 07:34:05, 1677, 1 , 302, 39
2024-11-21 07:34:06, 443, 1 , 303, 39
2024-11-21 07:34:08, 455, 1 , 304, 39
2024-11-21 07:34:10, 1390, 1 , 305, 39
2024-11-21 07:34:12, 1230, 1 , 306, 39
2024-11-21 07:34:17, 3906, 1 , 307, 39
2024-11-21 07:34:18, 214, 1 , 308, 39
2024-11-21 07:34:20, 655, 1 , 309, 39
2024-11-21 07:34:23, 1424, 1 , 310, 39
2024-11-21 07:34:25, 237, 1 , 311, 39
2024-11-21 07:34:27, 856, 1 , 312, 39
2024-11-21 07:34:29, 26, 1 , 313, 39
2024-11-21 07:34:54, 260, 1 , 314, 39
2024-11-21 07:34:56, 129, 1 , 315, 39
2024-11-21 07:35:01, 86, 1 , 316, 39
2024-11-21 07:36:28, 452, 1 , 317, 39
2024-11-21 07:36:29, 45, 1 , 318, 39
2024-11-21 07:36:30, 452, 1 , 319, 39
2024-11-21 07:36:32, 348, 1 , 320, 39
2024-11-21 07:36:35, 1244, 1 , 321, 39
2024-11-21 07:36:36, 334, 1 , 322, 39
2024-11-21 07:36:41, 4449, 1 , 323, 39
2024-11-21 07:36:44, 1502, 1 , 324, 39
2024-11-21 07:36:50, 4610, 1 , 325, 39
2024-11-21 07:36:52, 651, 1 , 326, 39
2024-11-21 07:36:54, 791, 1 , 327, 39
2024-11-21 07:36:56, 1335, 1 , 328, 39
2024-11-21 07:37:03, 5684, 1 , 329, 39
2024-11-21 07:37:20, 15913, 1 , 330, 39
2024-11-21 07:37:36, 15250, 1 , 331, 39
2024-11-21 07:37:39, 1984, 1 , 332, 39
2024-11-21 07:37:48, 8563, 1 , 333, 39
2024-11-21 07:38:04, 11882, 1 , 334, 39
2024-11-21 07:38:07, 2275, 1 , 335, 39
2024-11-21 07:38:24, 15940, 1 , 336, 39
2024-11-21 07:38:29, 3819, 1 , 337, 39
2024-11-21 07:38:30, 529, 1 , 338, 39
2024-11-21 07:38:40, 8407, 1 , 339, 39
2024-11-21 07:38:45, 3751, 1 , 340, 39
2024-11-21 07:38:46, 83, 1 , 341, 39
2024-11-21 07:38:48, 143, 1 , 342, 39
2024-11-21 07:38:51, 1447, 1 , 343, 39
2024-11-21 07:38:54, 148, 1 , 344, 39
2024-11-21 07:39:05, 8261, 1 , 345, 39
2024-11-21 07:39:09, 3824, 1 , 346, 39
2024-11-21 07:39:12, 1027, 1 , 347, 39
2024-11-21 07:39:14, 1325, 1 , 348, 39
2024-11-21 07:39:17, 2094, 1 , 349, 39
2024-11-21 07:39:19, 411, 1 , 350, 39
2024-11-21 07:39:21, 605, 1 , 351, 39
2024-11-21 07:39:23, 507, 1 , 352, 39
2024-11-21 07:39:24, 82, 1 , 353, 39
2024-11-21 07:39:27, 132, 1 , 354, 39
2024-11-21 07:39:28, 180, 1 , 355, 39
2024-11-21 07:39:33, 3441, 1 , 356, 39
2024-11-21 07:39:34, 611, 1 , 357, 39
2024-11-21 07:39:42, 6455, 1 , 358, 39
2024-11-21 07:39:43, 401, 1 , 359, 39
2024-11-21 07:39:49, 4493, 1 , 360, 39
2024-11-21 07:39:50, 218, 1 , 361, 39
2024-11-21 07:39:55, 1457, 1 , 362, 39
2024-11-21 07:40:02, 6525, 1 , 363, 39
2024-11-21 07:40:08, 5344, 1 , 364, 39
2024-11-21 07:40:10, 264, 1 , 365, 39
2024-11-21 07:40:11, 412, 1 , 366, 39
2024-11-21 07:40:15, 3270, 1 , 367, 39
2024-11-21 07:40:21, 4751, 1 , 368, 39
2024-11-21 07:40:25, 3133, 1 , 369, 39
2024-11-21 07:40:45, 19033, 1 , 370, 39
2024-11-21 09:19:09, 5902664, 1 , 371, 39
2024-11-21 09:27:16, 483359, 1 , 372, 40
2024-11-21 09:37:40, 552503, 1 , 373, 40
2024-11-21 10:04:07, 2384, 1 , 374, 41
2024-11-21 10:05:46, 96051, 1 , 375, 41
2024-11-21 10:06:14, 2431, 1 , 376, 41
2024-11-21 10:07:13, 1917, 1 , 377, 41
2024-11-21 10:59:49, 3160, 1 , 378, 39
2024-11-21 11:32:53, 2581, 1 , 379, 41
2024-11-21 11:39:43, 2000, 1 , 380, 41
2024-11-21 11:41:37, 3086, 1 , 381, 41
2024-11-21 11:58:36, 1369, 1 , 382, 43
2024-11-21 11:59:00, 1478, 1 , 383, 43
2024-11-21 12:02:55, 1751, 1 , 384, 44
2024-11-21 12:03:12, 1019, 1 , 385, 44
2024-11-21 12:43:22, 1490, 1 , 386, 44
2024-11-21 12:56:54, 1175, 1 , 387, 45
2024-11-21 12:58:58, 686, 1 , 388, 45
2024-11-21 13:19:11, 107, 1 , 389, 45
2024-11-21 13:20:48, 1115, 1 , 390, 45
2024-11-21 13:39:11, 864, 1 , 391, 46
2024-11-21 13:40:51, 1205, 1 , 392, 46
2024-11-21 13:45:13, 1666, 1 , 393, 46
2024-11-21 13:55:17, 1180, 1 , 394, 46
2024-11-21 14:31:32, 1027, 1 , 33, 46
2024-11-21 15:13:16, 1225, 1 , 36, 45
2024-11-21 15:31:36, 2283, 1 , 39, 46
2024-11-21 15:35:16, 1484, 1 , 40, 46
2024-11-21 15:50:21, 1303, 1 , 41, 46
2024-11-21 16:11:00, 1247, 1 , 42, 45
2024-11-21 16:11:19, 1343, 1 , 43, 45
2024-11-21 16:48:13, 2154, 1 , 44, 45
2024-11-21 16:56:00, 1989, 1 , 1, 44
2024-11-21 16:58:17, 1111, 1 , 2, 44
2024-11-21 17:12:21, 1393, 1 , 3, 44
2024-11-21 17:45:14, 3017, 1 , 4, 44
2024-11-21 17:48:11, 3657, 1 , 5, 44
2024-11-21 18:11:58, 2445, 1 , 6, 43
2024-11-21 18:57:49, 2871, 1 , 7, 43
2024-11-21 19:22:34, 1345, 1 , 8, 43
2024-11-21 19:44:34, 3162, 1 , 9, 44
2024-11-21 19:45:03, 4011, 1 , 10, 44
2024-11-21 20:42:51, 1743, 1 , 11, 44
2024-11-21 20:46:18, 1472, 1 , 12, 44
2024-11-21 20:48:06, 1282, 1 , 13, 44
2024-11-22 09:13:10, 1479, 1 , 1, 46
2024-11-22 09:19:28, 793, 1 , 2, 46
2024-11-22 09:19:34, 1248, 1 , 3, 46
2024-11-22 09:39:43, 1315, 1 , 4, 47
2024-11-22 09:42:01, 831, 1 , 5, 47
2024-11-22 10:04:16, 655, 1 , 6, 48
2024-11-22 10:28:20, 1383, 1 , 7, 50
2024-11-22 11:24:47, 1528, 1 , 8, 54
2024-11-22 11:29:55, 2260, 1 , 9, 54
2024-11-22 11:30:13, 4335, 1 , 10, 54
2024-11-22 11:30:19, 1614, 1 , 11, 54
2024-11-22 11:30:24, 2013, 1 , 12, 54
2024-11-22 11:58:45, 1077, 1 , 13, 54
2024-11-22 12:27:19, 3149, 1 , 14, 54
2024-11-22 12:32:10, 274274, 1 , 15, 54
2024-11-22 12:32:19, 1714, 1 , 16, 54
2024-11-22 12:37:37, 3022, 1 , 17, 54
2024-11-22 12:40:17, 45969, 1 , 18, 54
2024-11-22 12:40:44, 72186, 1 , 19, 53
2024-11-22 12:42:41, 37054, 1 , 20, 53
2024-11-22 12:42:58, 1475, 1 , 21, 53
2024-11-22 12:48:35, 38024, 1 , 22, 53
2024-11-22 12:54:49, 19930, 1 , 23, 53
2024-11-22 12:55:44, 20214, 1 , 24, 53
2024-11-22 12:56:14, 13165, 1 , 25, 53
2024-11-22 13:03:28, 24124, 1 , 26, 54
2024-11-22 13:03:36, 2869, 1 , 27, 54
2024-11-22 13:04:01, 23384, 1 , 28, 54
2024-11-22 13:05:08, 28158, 1 , 29, 54
2024-11-22 13:05:30, 19383, 1 , 30, 54
2024-11-22 13:06:26, 16538, 1 , 31, 54
2024-11-22 13:06:40, 3943, 1 , 32, 54
2024-11-22 13:06:42, 1840, 1 , 33, 54
2024-11-22 13:07:12, 31186, 1 , 34, 54
2024-11-22 13:11:27, 26539, 1 , 35, 54
2024-11-22 13:11:49, 48364, 1 , 36, 53
2024-11-22 13:15:43, 1161, 1 , 37, 54
2024-11-22 13:17:41, 872, 1 , 38, 54
2024-11-22 13:31:05, 1204, 1 , 39, 53
2024-11-22 13:34:51, 3927, 1 , 40, 53
2024-11-22 13:35:42, 16246, 1 , 41, 53
2024-11-22 13:38:39, 9646, 1 , 42, 53
2024-11-22 14:19:34, 2020, 1 , 43, 53
2024-11-22 14:19:37, 5535, 1 , 44, 53
2024-11-22 14:19:39, 1505, 1 , 45, 53
2024-11-22 14:25:50, 2205, 1 , 46, 53
2024-11-22 14:26:00, 1876, 1 , 47, 53
2024-11-22 14:26:05, 3822, 1 , 48, 53
2024-11-22 14:29:00, 2347, 1 , 49, 53
2024-11-22 14:29:04, 2079, 1 , 50, 53
2024-11-22 14:38:11, 1882, 1 , 51, 53
2024-11-22 14:41:44, 35670, 1 , 52, 54
2024-11-22 14:41:57, 2202, 1 , 53, 54
2024-11-22 15:09:54, 1084, 1 , 54, 55
2024-11-22 16:21:32, 2181, 1 , 55, 55
2024-11-22 16:21:37, 2291, 1 , 56, 55
2024-11-22 17:18:57, 4057, 1 , 1, 54
2024-11-22 17:19:03, 5015, 1 , 2, 54
2024-11-22 17:19:07, 8477, 1 , 3, 54
2024-11-22 18:52:36, 2627, 1 , 4, 52
2024-11-23 09:03:38, 50956035, 1 , 5, 52
2024-11-23 09:11:45, 1493, 1 , 1, 46
2024-11-23 09:12:43, 8, 1 , 2, 46
2024-11-23 09:14:55, 19336, 1 , 3, 45
2024-11-23 09:15:05, 1562, 1 , 4, 45
2024-11-23 09:37:45, 3655, 1 , 5, 47
2024-11-23 09:41:27, 4144, 1 , 6, 47
2024-11-23 09:41:51, 5239, 1 , 7, 47
2024-11-23 09:43:59, 3728, 1 , 8, 47
2024-11-23 09:51:25, 5011, 1 , 9, 47
2024-11-23 09:51:51, 2171, 1 , 10, 47
2024-11-23 09:55:16, 3650, 1 , 11, 47
2024-11-23 09:55:54, 1892, 1 , 12, 47
2024-11-23 09:56:42, 14827, 1 , 13, 47
2024-11-23 09:59:44, 4309, 1 , 14, 47
2024-11-23 10:00:51, 11894, 1 , 15, 47
2024-11-23 10:01:24, 14382, 1 , 16, 47
2024-11-23 10:02:11, 2090, 1 , 17, 47
2024-11-23 10:03:08, 2814, 1 , 18, 48
2024-11-23 10:10:25, 7387, 1 , 19, 48
2024-11-23 10:17:16, 3333, 1 , 20, 48
2024-11-23 10:18:15, 62536, 1 , 21, 48
2024-11-23 10:23:04, 4138, 1 , 22, 48
2024-11-23 10:29:44, 2444, 1 , 23, 48
2024-11-23 10:29:46, 1670, 1 , 24, 48
2024-11-23 10:29:49, 2022, 1 , 25, 48
2024-11-23 10:29:57, 1672, 1 , 26, 48
2024-11-23 10:30:04, 2049, 1 , 27, 48
2024-11-23 10:30:07, 2320, 1 , 28, 48
2024-11-23 10:30:11, 2691, 1 , 29, 48
2024-11-23 10:34:00, 1152, 1 , 30, 49
2024-11-23 10:34:10, 3505, 1 , 31, 49
2024-11-23 10:34:14, 1840, 1 , 32, 49
2024-11-23 10:35:15, 57662, 1 , 33, 49
2024-11-23 10:37:32, 2051, 1 , 34, 49
2024-11-23 10:50:11, 2318, 1 , 35, 50
2024-11-23 11:09:59, 886, 1 , 36, 52
2024-11-23 11:16:05, 662, 1 , 37, 52
2024-11-23 11:36:01, 1468, 1 , 38, 53
2024-11-23 11:38:08, 1320, 1 , 39, 53
2024-11-23 12:05:16, 2245, 1 , 40, 54
2024-11-23 13:13:46, 1126, 1 , 41, 53
2024-11-23 13:24:34, 164204, 1 , 42, 53
2024-11-23 13:41:09, 1162, 1 , 43, 53
2024-11-23 13:52:47, 1281, 1 , 44, 53
2024-11-23 14:05:44, 289934, 1 , 45, 53
2024-11-23 14:33:01, 1049, 1 , 46, 53
2024-11-23 14:41:25, 1240, 1 , 47, 53
2024-11-23 15:16:08, 2172, 1 , 48, 52
2024-11-23 15:16:13, 1259, 1 , 49, 52
2024-11-23 17:13:25, 3207, 1 , 1, 51
2024-11-23 17:13:30, 114, 1 , 2, 51
2024-11-23 17:14:37, 528, 1 , 3, 51
2024-11-23 17:17:17, 793, 1 , 4, 51
2024-11-23 17:18:05, 391, 1 , 5, 51
2024-11-23 17:18:29, 231, 1 , 6, 51
2024-11-23 17:18:32, 305, 1 , 7, 51
2024-11-23 17:19:31, 517, 1 , 8, 51
2024-11-23 17:22:27, 203, 1 , 9, 51
2024-11-23 17:26:42, 380, 1 , 10, 51
2024-11-23 17:26:53, 648, 1 , 11, 51
2024-11-23 17:30:48, 270, 1 , 12, 51
2024-11-23 17:31:17, 2149, 1 , 13, 51
2024-11-23 17:32:03, 976, 1 , 14, 51
2024-11-23 17:32:28, 273, 1 , 15, 51
2024-11-23 17:34:08, 317, 1 , 16, 51
2024-11-23 17:34:10, 87, 1 , 17, 51
2024-11-23 17:34:38, 37, 1 , 18, 51
2024-11-23 17:34:49, 347, 1 , 19, 51
2024-11-23 17:35:15, 229, 1 , 20, 51
2024-11-23 17:36:45, 156, 1 , 21, 51
2024-11-23 17:37:17, 2132, 1 , 22, 51
2024-11-23 17:37:21, 73, 1 , 23, 51
2024-11-23 17:43:55, 726, 1 , 24, 51
2024-11-23 17:46:35, 196, 1 , 25, 51
2024-11-23 17:49:18, 337, 1 , 26, 51
2024-11-23 17:55:22, 286, 1 , 27, 51
2024-11-23 17:57:34, 229, 1 , 28, 51
2024-11-23 17:57:36, 1103, 1 , 29, 51
2024-11-23 17:58:10, 191, 1 , 30, 51
2024-11-23 18:12:57, 126, 1 , 31, 50
2024-11-23 18:16:44, 224, 1 , 32, 51
2024-11-23 18:18:09, 32, 1 , 33, 50
2024-11-23 18:19:59, 224, 1 , 34, 50
2024-11-23 18:27:06, 37, 1 , 35, 51
2024-11-23 18:32:16, 434, 1 , 36, 50
2024-11-23 18:34:26, 2723, 1 , 37, 50
2024-11-23 18:38:24, 355, 1 , 38, 50
2024-11-23 18:50:27, 401, 1 , 39, 50
2024-11-23 19:14:06, 1198, 1 , 40, 50
2024-11-23 19:14:30, 1363, 1 , 41, 50
2024-11-23 19:15:02, 2227, 1 , 42, 50
2024-11-23 19:29:35, 3957, 1 , 43, 50
2024-11-23 19:33:46, 1440, 1 , 44, 50
2024-11-23 19:37:00, 7636, 1 , 45, 50
2024-11-23 19:37:06, 14504, 1 , 46, 50
2024-11-23 19:38:29, 783, 1 , 47, 50
